0,149.37,150.85,153.73,149.21,14694683,$DIS,02/14/22-2022
1,153.54,154.72,154.85,152.51,12730923,$DIS,02/15/22-2022
2,154.98,156.35,156.73,153.75,10656352,$DIS,02/16/22-2022
3,154.69,152.95,155.3612,152.61,8110299,$DIS,02/17/22-2022
4,152.91,151.36,153.6755,150.05,10785503,$DIS,02/18/22-2022
5,150.19,148.09,150.79,147.61,12227209,$DIS,02/22/22-2022
6,149.5,145.87,149.74,145.5,9300697,$DIS,02/23/22-2022
7,140.0,149.4,149.57,140.0,12475485,$DIS,02/24/22-2022
8,149.56,149.53,150.28,147.22,10149515,$DIS,02/25/22-2022
9,147.83,148.46,149.48,146.46,10834719,$DIS,02/28/22-2022
10,147.86,145.7,148.146,143.779,8943991,$DIS,03/01/22-2022
11,146.31,147.34,148.465,145.92,7851027,$DIS,03/02/22-2022
12,147.31,145.57,148.65,144.45,8048440,$DIS,03/03/22-2022
13,144.01,140.72,144.26,139.55,12925361,$DIS,03/04/22-2022
14,140.28,133.5,140.89,133.44,14549670,$DIS,03/07/22-2022
15,133.02,131.75,135.485,129.29,16552011,$DIS,03/08/22-2022
16,135.49,133.65,135.5,133.36,14673081,$DIS,03/09/22-2022
17,132.36,133.64,134.2,131.62,8447238,$DIS,03/10/22-2022
18,135.08,131.75,136.16,131.57,7058388,$DIS,03/11/22-2022
19,130.98,129.03,133.07,128.38,9971526,$DIS,03/14/22-2022
20,129.74,134.2,134.56,129.51,9834809,$DIS,03/15/22-2022
21,135.65,138.14,138.98,134.94,10638735,$DIS,03/16/22-2022
22,137.44,139.47,139.47,136.56,6816024,$DIS,03/17/22-2022
23,139.55,140.3,140.725,138.3,11308777,$DIS,03/18/22-2022
24,138.9,138.62,139.3,136.88,9090316,$DIS,03/21/22-2022
25,139.06,140.11,142.19,138.9,8511566,$DIS,03/22/22-2022
26,139.07,137.64,139.76,137.54,8761269,$DIS,03/23/22-2022
27,138.58,138.96,139.2699,137.41,5858789,$DIS,03/24/22-2022
28,139.28,139.14,140.38,138.12,5952130,$DIS,03/25/22-2022
29,138.88,138.72,139.6274,136.2816,8456087,$DIS,03/28/22-2022
30,140.96,142.38,144.46,140.96,11280683,$DIS,03/29/22-2022
31,141.31,140.96,143.2675,140.08,7922426,$DIS,03/30/22-2022
32,140.14,137.16,140.88,137.11,12306461,$DIS,03/31/22-2022
33,137.34,137.0,138.1,135.53,10341044,$DIS,04/01/22-2022
34,136.97,138.58,139.261,136.89,8182004,$DIS,04/04/22-2022
35,137.74,135.62,139.2,135.13,8694095,$DIS,04/05/22-2022
36,133.75,132.57,133.93,130.81,11679732,$DIS,04/06/22-2022
37,133.01,131.87,133.21,130.02,9858728,$DIS,04/07/22-2022
38,132.0,131.87,133.12,130.63,6701966,$DIS,04/08/22-2022
39,130.04,130.65,132.43,130.04,9915280,$DIS,04/11/22-2022
40,131.81,130.84,133.21,130.1528,7885640,$DIS,04/12/22-2022
41,131.05,132.35,132.89,130.75,7694467,$DIS,04/13/22-2022
42,132.81,130.47,133.59,130.35,7283466,$DIS,04/14/22-2022
43,130.07,127.77,130.22,126.82,10571011,$DIS,04/18/22-2022
44,128.09,131.9,133.19,127.79,12767220,$DIS,04/19/22-2022
45,126.05,124.57,127.35,124.1104,36465676,$DIS,04/20/22-2022
46,125.54,121.66,126.45,121.28,18688636,$DIS,04/21/22-2022
47,120.01,118.27,121.89,118.15,19472838,$DIS,04/22/22-2022
48,117.66,119.95,120.33,116.75,16490965,$DIS,04/25/22-2022
49,119.15,115.77,119.15,115.64,16116022,$DIS,04/26/22-2022
50,115.43,115.21,116.9,113.39,15553005,$DIS,04/27/22-2022
51,115.22,115.29,116.0,112.69,23192139,$DIS,04/28/22-2022
52,115.2,111.63,115.9899,111.36,16907020,$DIS,04/29/22-2022
53,111.71,113.5,113.6601,111.01,14300708,$DIS,05/02/22-2022
54,114.05,113.55,114.83,112.69,11149544,$DIS,05/03/22-2022
55,113.37,116.19,116.44,111.83,11488272,$DIS,05/04/22-2022
56,114.74,112.61,115.27,111.48,12720190,$DIS,05/05/22-2022
57,111.77,110.29,112.09,108.3,12525166,$DIS,05/06/22-2022
58,108.11,106.98,110.74,106.48,17941596,$DIS,05/09/22-2022
59,109.835,107.68,110.7,106.1447,15657721,$DIS,05/10/22-2022
60,107.9,105.21,110.07,104.79,26933332,$DIS,05/11/22-2022
61,102.9,104.31,105.0,99.47,36298829,$DIS,05/12/22-2022
62,105.36,107.33,107.69,105.31,16782625,$DIS,05/13/22-2022
