BUY,$TFC,63.89,10/20/21-2021
BUY,$TFC,64.59,11/01/21-2021
BUY,$TFC,63.43,11/17/21-2021
BUY,$TFC,62.99,11/23/21-2021
BUY,$TFC,60.92,12/02/21-2021
BUY,$TFC,60.93,12/08/21-2021
BUY,$TFC,57.445,12/22/21-2021
BUY,$TFC,62.86,01/04/22-2022
BUY,$TFC,64.18,01/26/22-2022
BUY,$TFC,64.16,02/01/22-2022
BUY,$TFC,66.1,02/08/22-2022
BUY,$TFC,65.36,02/16/22-2022
BUY,$TFC,62.53,02/28/22-2022
BUY,$TFC,58.955,03/14/22-2022
BUY,$TFC,59.61,03/21/22-2022
BUY,$TFC,59.585,03/28/22-2022
BUY,$TFC,52.94,04/18/22-2022
BUY,$TFC,53.63,04/21/22-2022
BUY,$TFC,51.055,04/27/22-2022
BUY,$TFC,50.779,05/04/22-2022
BUY,$TFC,47.54,05/18/22-2022
BUY,$TFC,47.77,05/23/22-2022
BUY,$TFC,50.4,06/06/22-2022
BUY,$TFC,47.65,06/14/22-2022
BUY,$TFC,47.67,06/21/22-2022
BUY,$TFC,48.64,07/05/22-2022
BUY,$TFC,48.6,07/18/22-2022
BUY,$TFC,48.73,07/22/22-2022
BUY,$TFC,50.47,08/04/22-2022
BUY,$TFC,51.2799,08/11/22-2022
BUY,$TFC,49.98,08/26/22-2022
BUY,$TFC,48.09,09/08/22-2022
BUY,$TFC,48.23,09/16/22-2022
BUY,$TFC,44.32,09/29/22-2022
BUY,$TFC,45.19,10/14/22-2022
