SELL,$AAPL,149.37,10/25/21-2021
SELL,$AAPL,151.57,11/08/21-2021
SELL,$AAPL,160.45,11/26/21-2021
SELL,$AAPL,164.2,12/02/21-2021
SELL,$AAPL,177.74,12/14/21-2021
SELL,$AAPL,173.47,12/17/21-2021
SELL,$AAPL,179.23,12/31/21-2021
SELL,$AAPL,180.17,01/05/22-2022
SELL,$AAPL,173.78,01/14/22-2022
SELL,$AAPL,174.1,02/04/22-2022
SELL,$AAPL,173.08,02/11/22-2022
SELL,$AAPL,171.91,02/17/22-2022
SELL,$AAPL,165.55,03/04/22-2022
SELL,$AAPL,178.03,03/31/22-2022
SELL,$AAPL,173.63,04/06/22-2022
SELL,$AAPL,166.5984,04/18/22-2022
SELL,$AAPL,167.8699,04/22/22-2022
SELL,$AAPL,158.23,05/02/22-2022
SELL,$AAPL,159.44,05/06/22-2022
SELL,$AAPL,147.3601,05/18/22-2022
SELL,$AAPL,147.97,06/03/22-2022
SELL,$AAPL,147.95,06/09/22-2022
SELL,$AAPL,140.67,06/29/22-2022
SELL,$AAPL,146.45,07/13/22-2022
SELL,$AAPL,155.04,07/25/22-2022
SELL,$AAPL,162.41,08/02/22-2022
SELL,$AAPL,165.85,08/05/22-2022
SELL,$AAPL,173.74,08/19/22-2022
SELL,$AAPL,162.9,08/29/22-2022
SELL,$AAPL,157.1,09/14/22-2022
SELL,$AAPL,154.47,09/22/22-2022
SELL,$AAPL,150.6414,09/28/22-2022
SELL,$AAPL,143.1,10/07/22-2022
SELL,$AAPL,142.9,10/17/22-2022
SELL,$AAPL,149.37,10/25/21-2021
SELL,$AAPL,151.57,11/08/21-2021
SELL,$AAPL,160.45,11/26/21-2021
SELL,$AAPL,164.2,12/02/21-2021
SELL,$AAPL,177.74,12/14/21-2021
SELL,$AAPL,173.47,12/17/21-2021
SELL,$AAPL,179.23,12/31/21-2021
SELL,$AAPL,180.17,01/05/22-2022
SELL,$AAPL,173.78,01/14/22-2022
SELL,$AAPL,174.1,02/04/22-2022
SELL,$AAPL,173.08,02/11/22-2022
SELL,$AAPL,171.91,02/17/22-2022
SELL,$AAPL,165.55,03/04/22-2022
SELL,$AAPL,178.03,03/31/22-2022
SELL,$AAPL,173.63,04/06/22-2022
SELL,$AAPL,166.5984,04/18/22-2022
SELL,$AAPL,167.8699,04/22/22-2022
SELL,$AAPL,158.23,05/02/22-2022
SELL,$AAPL,159.44,05/06/22-2022
SELL,$AAPL,147.3601,05/18/22-2022
SELL,$AAPL,147.97,06/03/22-2022
SELL,$AAPL,147.95,06/09/22-2022
SELL,$AAPL,140.67,06/29/22-2022
SELL,$AAPL,146.45,07/13/22-2022
SELL,$AAPL,155.04,07/25/22-2022
SELL,$AAPL,162.41,08/02/22-2022
SELL,$AAPL,165.85,08/05/22-2022
SELL,$AAPL,173.74,08/19/22-2022
SELL,$AAPL,162.9,08/29/22-2022
SELL,$AAPL,157.1,09/14/22-2022
SELL,$AAPL,154.47,09/22/22-2022
SELL,$AAPL,150.6414,09/28/22-2022
SELL,$AAPL,143.1,10/07/22-2022
SELL,$AAPL,142.9,10/17/22-2022
SELL,$AAPL,149.37,10/25/21-2021
SELL,$AAPL,151.57,11/08/21-2021
SELL,$AAPL,160.45,11/26/21-2021
SELL,$AAPL,164.2,12/02/21-2021
SELL,$AAPL,177.74,12/14/21-2021
SELL,$AAPL,173.47,12/17/21-2021
SELL,$AAPL,179.23,12/31/21-2021
SELL,$AAPL,180.17,01/05/22-2022
SELL,$AAPL,173.78,01/14/22-2022
SELL,$AAPL,174.1,02/04/22-2022
SELL,$AAPL,173.08,02/11/22-2022
SELL,$AAPL,171.91,02/17/22-2022
SELL,$AAPL,165.55,03/04/22-2022
SELL,$AAPL,178.03,03/31/22-2022
SELL,$AAPL,173.63,04/06/22-2022
SELL,$AAPL,166.5984,04/18/22-2022
SELL,$AAPL,167.8699,04/22/22-2022
SELL,$AAPL,158.23,05/02/22-2022
SELL,$AAPL,159.44,05/06/22-2022
SELL,$AAPL,147.3601,05/18/22-2022
SELL,$AAPL,147.97,06/03/22-2022
SELL,$AAPL,147.95,06/09/22-2022
SELL,$AAPL,140.67,06/29/22-2022
SELL,$AAPL,146.45,07/13/22-2022
SELL,$AAPL,155.04,07/25/22-2022
SELL,$AAPL,162.41,08/02/22-2022
SELL,$AAPL,165.85,08/05/22-2022
SELL,$AAPL,173.74,08/19/22-2022
