SELL,$V,185.25,10/18/22-2022
SELL,$V,189.28,10/18/22-2022
SELL,$V,188.63,10/18/22-2022
SELL,$V,188.3,10/18/22-2022
SELL,$AMGN,252.12,10/18/22-2022
SELL,$NKE,92.0004,10/18/22-2022
SELL,$NKE,92.33,10/18/22-2022
SELL,$NKE,91.37,10/18/22-2022
SELL,$NKE,90.1,10/18/22-2022
SELL,$AXP,145.3,10/18/22-2022
SELL,$AXP,146.13,10/18/22-2022
SELL,$AXP,144.74,10/18/22-2022
SELL,$AXP,146.15,10/18/22-2022
SELL,$AXP,146.97,10/18/22-2022
SELL,$DIS,99.6899,10/18/22-2022
SELL,$DIS,99.82,10/18/22-2022
SELL,$DIS,99.59,10/18/22-2022
SELL,$DIS,98.65,10/18/22-2022
SELL,$DIS,100.51,10/18/22-2022
SELL,$DIS,101.4,10/18/22-2022
SELL,$JPM,118.31,10/18/22-2022
SELL,$JPM,118.33,10/18/22-2022
SELL,$JPM,119.84,10/18/22-2022
SELL,$JPM,119.51,10/18/22-2022
SELL,$JPM,119.54,10/18/22-2022
SELL,$JPM,119.4,10/18/22-2022
SELL,$DOW,45.9,10/18/22-2022
SELL,$DOW,46.1,10/18/22-2022
SELL,$DOW,46.795,10/18/22-2022
SELL,$DOW,46.2,10/18/22-2022
SELL,$DOW,46.4,10/18/22-2022
SELL,$DOW,46.87,10/18/22-2022
SELL,$DOW,45.9,10/18/22-2022
SELL,$DOW,46.1,10/18/22-2022
SELL,$DOW,46.795,10/18/22-2022
SELL,$DOW,46.2,10/18/22-2022
SELL,$DOW,46.4,10/18/22-2022
SELL,$DOW,46.87,10/18/22-2022
SELL,$MSFT,237.78,10/18/22-2022
SELL,$MSFT,241.55,10/18/22-2022
SELL,$HD,285.21,10/18/22-2022
SELL,$HD,286.5,10/18/22-2022
SELL,$HD,287.0,10/18/22-2022
SELL,$HD,288.44,10/18/22-2022
SELL,$HD,287.5,10/18/22-2022
SELL,$AMGN,252.12,10/18/22-2022
SELL,$GS,314.0,10/18/22-2022
SELL,$GS,320.48,10/18/22-2022
SELL,$GS,322.7,10/18/22-2022
SELL,$GS,319.04,10/18/22-2022
SELL,$GS,319.725,10/18/22-2022
SELL,$GS,321.32,10/18/22-2022
SELL,$GS,317.76,10/18/22-2022
SELL,$GS,313.85,10/18/22-2022
SELL,$GS,314.51,10/18/22-2022
SELL,$GS,324.29,07/26/22-2022
SELL,$GS,331.83,08/02/22-2022
SELL,$GS,351.86,08/19/22-2022
SELL,$GS,336.4,08/29/22-2022
SELL,$GS,336.52,09/13/22-2022
SELL,$GS,309.08,10/06/22-2022
SELL,$GS,324.48,10/18/22-2022
SELL,$GS,332.5,04/22/22-2022
SELL,$GS,313.71,05/06/22-2022
SELL,$GS,310.91,05/11/22-2022
SELL,$GS,309.99,05/19/22-2022
SELL,$GS,325.199,06/02/22-2022
SELL,$GS,286.1299,06/16/22-2022
SELL,$GS,286.01,06/22/22-2022
SELL,$GS,300.335,06/30/22-2022
SELL,$GS,296.5399,07/11/22-2022
SELL,$GS,324.29,07/26/22-2022
SELL,$GS,331.83,08/02/22-2022
SELL,$GS,351.86,08/19/22-2022
SELL,$GS,336.4,08/29/22-2022
SELL,$GS,336.52,09/13/22-2022
SELL,$GS,309.08,10/06/22-2022
SELL,$GS,324.48,10/18/22-2022
SELL,$GS,412.66,10/21/21-2021
SELL,$GS,418.06,10/27/21-2021
SELL,$GS,415.99,11/04/21-2021
