0,851.45,838.3,854.45,810.3601,19549548,$TSLA,03/10/22-2022
1,840.197,795.35,843.802,793.77,22345722,$TSLA,03/11/22-2022
2,780.61,766.37,800.7,756.04,23717421,$TSLA,03/14/22-2022
3,775.27,801.89,805.57,756.57,22280381,$TSLA,03/15/22-2022
4,809.0,840.23,842.0,802.2601,28009607,$TSLA,03/16/22-2022
5,830.99,871.6,875.0,825.7178,22194324,$TSLA,03/17/22-2022
6,874.49,905.39,907.85,867.39,33471397,$TSLA,03/18/22-2022
7,914.98,921.16,942.85,907.09,27327216,$TSLA,03/21/22-2022
8,930.0,993.98,997.86,921.75,35289519,$TSLA,03/22/22-2022
9,979.94,999.11,1040.7,976.4,40225383,$TSLA,03/23/22-2022
10,1009.73,1013.92,1024.49,988.8,22973626,$TSLA,03/24/22-2022
11,1008.0,1010.64,1021.7999,997.3201,20677182,$TSLA,03/25/22-2022
12,1065.1,1091.84,1097.8799,1053.6,34168693,$TSLA,03/28/22-2022
13,1107.99,1099.57,1114.77,1073.11,24538273,$TSLA,03/29/22-2022
14,1091.17,1093.99,1113.95,1084.0,19955002,$TSLA,03/30/22-2022
15,1094.57,1077.6,1103.1399,1076.641,16330919,$TSLA,03/31/22-2022
16,1081.15,1084.59,1094.75,1066.64,18087741,$TSLA,04/01/22-2022
17,1089.38,1145.45,1149.91,1072.53,27392567,$TSLA,04/04/22-2022
18,1136.3,1091.26,1152.87,1087.3,26691673,$TSLA,04/05/22-2022
19,1073.47,1045.76,1079.0,1027.7,29782845,$TSLA,04/06/22-2022
20,1052.39,1057.26,1076.59,1021.5401,26482353,$TSLA,04/07/22-2022
21,1043.21,1025.49,1048.44,1022.435,18337896,$TSLA,04/08/22-2022
22,980.4,975.93,1008.4681,974.64,19785735,$TSLA,04/11/22-2022
23,997.64,986.95,1021.1921,976.6001,21992032,$TSLA,04/12/22-2022
24,981.075,1022.37,1026.24,973.097,18373737,$TSLA,04/13/22-2022
25,999.29,985.0,1012.7099,982.19,19474135,$TSLA,04/14/22-2022
26,989.03,1004.29,1014.92,973.41,17238407,$TSLA,04/18/22-2022
27,1005.06,1028.15,1034.94,995.325,16615944,$TSLA,04/19/22-2022
28,1030.0,977.2,1034.0,975.2501,23570442,$TSLA,04/20/22-2022
29,1074.73,1008.78,1092.22,996.415,35138779,$TSLA,04/21/22-2022
30,1014.91,1005.05,1034.85,994.0001,23232186,$TSLA,04/22/22-2022
31,978.97,998.02,1008.62,975.3,22780445,$TSLA,04/25/22-2022
32,995.43,876.42,1000.0,875.0,45377889,$TSLA,04/26/22-2022
33,898.58,881.51,918.0,877.36,25652132,$TSLA,04/27/22-2022
34,899.98,877.51,900.0,821.7,41649509,$TSLA,04/28/22-2022
35,902.25,870.76,934.3999,870.0,29377665,$TSLA,04/29/22-2022
36,860.77,902.94,906.3599,848.03,25260457,$TSLA,05/02/22-2022
37,903.18,909.25,924.08,888.59,21236525,$TSLA,05/03/22-2022
38,903.94,952.62,955.5,885.28,27214568,$TSLA,05/04/22-2022
39,939.21,873.28,945.6,857.7,30839731,$TSLA,05/05/22-2022
40,887.0,865.65,888.0,843.105,24301037,$TSLA,05/06/22-2022
41,836.45,787.11,845.63,781.15,30270074,$TSLA,05/09/22-2022
42,819.31,800.04,825.36,774.25,28133877,$TSLA,05/10/22-2022
43,795.0,734.0,809.77,727.2,32408153,$TSLA,05/11/22-2022
44,701.0,728.0,759.66,680.0,46770954,$TSLA,05/12/22-2022
45,773.48,769.59,787.3499,751.565,30716908,$TSLA,05/13/22-2022
46,767.16,724.37,769.76,719.0885,28699513,$TSLA,05/16/22-2022
47,747.36,761.61,764.48,728.85,26745370,$TSLA,05/17/22-2022
48,744.52,709.81,760.5,700.81,29270604,$TSLA,05/18/22-2022
49,707.0,709.42,734.0,694.11,30098891,$TSLA,05/19/22-2022
50,713.99,663.9,721.582,633.0,48324435,$TSLA,05/20/22-2022
51,655.02,674.9,679.9551,638.06,29634546,$TSLA,05/23/22-2022
52,653.53,628.16,653.92,620.57,29697505,$TSLA,05/24/22-2022
53,623.85,658.8,669.32,623.0101,30713108,$TSLA,05/25/22-2022
54,661.42,707.73,718.6699,653.66,35334448,$TSLA,05/26/22-2022
55,723.25,759.63,759.8,720.5311,29764994,$TSLA,05/27/22-2022
56,773.84,758.26,778.8,734.23,33971457,$TSLA,05/31/22-2022
57,755.16,740.37,771.98,730.92,25749321,$TSLA,06/01/22-2022
58,732.47,775.0,792.63,726.2,31157706,$TSLA,06/02/22-2022
59,729.675,703.55,743.3899,700.2534,37464579,$TSLA,06/03/22-2022
60,733.06,714.84,734.6,703.05,28068174,$TSLA,06/06/22-2022
61,702.0,716.66,719.99,690.28,24269534,$TSLA,06/07/22-2022
62,720.26,725.6,749.89,717.53,25403540,$TSLA,06/08/22-2022
63,748.02,719.12,766.6399,717.98,32163769,$TSLA,06/09/22-2022
64,705.47,696.69,718.5,683.74,32696966,$TSLA,06/10/22-2022
