description,Exchange,Earnings Per Share (Growth %),Beta,P/E Ratio,High-52,Low-52,Market Cap,Market Cap Float,Dividend Pay: ,Dividend Pay Date:,Net Profit Margin (TTM)
"Tesla, Inc.  - Common Stock",NASDAQ,640.7109,2.13109,94.16664,1243.49,593.5,721777.8,857.1615,0.0, ,13.60347
