0,53.26,52.18,53.29,51.98,32088448,$VZ,10/11/21-2021
1,52.18,51.33,52.18,51.11,42153950,$VZ,10/12/21-2021
2,51.21,51.35,51.41,50.86,27246867,$VZ,10/13/21-2021
3,51.27,51.92,51.985,51.16,27764853,$VZ,10/14/21-2021
4,52.08,52.27,52.81,52.015,27005543,$VZ,10/15/21-2021
5,52.16,51.91,52.32,51.64,20853519,$VZ,10/18/21-2021
6,52.0,52.35,52.42,51.92,16094796,$VZ,10/19/21-2021
7,52.785,53.61,53.74,52.72,30659508,$VZ,10/20/21-2021
8,53.77,53.39,53.926,53.07,17771134,$VZ,10/21/21-2021
9,53.42,52.93,53.42,52.88,16074022,$VZ,10/22/21-2021
10,52.97,52.58,53.1,52.46,15987353,$VZ,10/25/21-2021
11,52.7,53.08,53.17,52.56,15185173,$VZ,10/26/21-2021
12,53.17,52.63,53.2,52.47,15007369,$VZ,10/27/21-2021
13,52.75,52.8,53.15,52.62,18374710,$VZ,10/28/21-2021
14,52.5,52.99,53.05,52.41,17763234,$VZ,10/29/21-2021
15,53.24,52.95,53.37,52.87,14177720,$VZ,11/01/21-2021
16,53.05,52.57,53.09,52.505,16913830,$VZ,11/02/21-2021
17,52.59,52.94,53.07,52.52,12240049,$VZ,11/03/21-2021
18,52.91,51.85,52.91,51.2,30807502,$VZ,11/04/21-2021
19,52.02,52.24,52.8,52.02,17442839,$VZ,11/05/21-2021
20,52.3,52.33,52.415,51.91,15985225,$VZ,11/08/21-2021
21,52.3,52.24,52.37,51.99,16014149,$VZ,11/09/21-2021
22,52.42,52.6,52.755,52.21,16261059,$VZ,11/10/21-2021
23,52.74,52.45,52.74,52.36,10983690,$VZ,11/11/21-2021
24,52.51,52.34,52.52,52.29,14378452,$VZ,11/12/21-2021
25,52.44,52.4,52.54,52.07,14282661,$VZ,11/15/21-2021
26,52.51,52.06,52.62,52.04,15876077,$VZ,11/16/21-2021
27,52.01,51.73,52.06,51.61,17679163,$VZ,11/17/21-2021
28,51.5,51.24,51.645,51.125,19490330,$VZ,11/18/21-2021
29,51.28,50.86,51.315,50.67,21105212,$VZ,11/19/21-2021
30,50.85,51.54,52.025,50.65,22756776,$VZ,11/22/21-2021
31,51.56,51.75,52.145,51.56,21507620,$VZ,11/23/21-2021
32,51.63,51.66,52.11,51.59,15474541,$VZ,11/24/21-2021
33,51.15,51.8,52.2,51.1,17048135,$VZ,11/26/21-2021
34,51.61,51.66,51.85,51.325,18652478,$VZ,11/29/21-2021
35,51.26,50.27,51.36,50.04,47766178,$VZ,11/30/21-2021
36,50.5,49.77,50.9174,49.74,26305106,$VZ,12/01/21-2021
37,49.83,50.73,51.17,49.78,27364374,$VZ,12/02/21-2021
38,50.59,51.42,51.486,50.52,24711728,$VZ,12/03/21-2021
39,51.64,51.07,51.93,50.96,22433138,$VZ,12/06/21-2021
40,51.0,50.79,51.01,50.13,27754713,$VZ,12/07/21-2021
41,50.72,50.49,50.85,50.15,20452740,$VZ,12/08/21-2021
42,50.4,50.16,50.4,49.865,23628308,$VZ,12/09/21-2021
43,50.33,50.19,50.33,49.99,18498734,$VZ,12/10/21-2021
44,50.1,50.28,50.539,49.685,27618838,$VZ,12/13/21-2021
45,50.37,50.65,51.145,50.18,31555920,$VZ,12/14/21-2021
46,50.83,50.55,51.04,50.48,24115729,$VZ,12/15/21-2021
47,50.66,52.75,52.915,50.55,40091269,$VZ,12/16/21-2021
48,53.05,53.17,53.22,52.3604,54604897,$VZ,12/17/21-2021
49,52.73,53.09,53.34,52.685,23418013,$VZ,12/20/21-2021
