0,386.0,368.07,386.12,364.65,6076836,$NFLX,03/03/22-2022
1,368.0,361.73,374.8186,357.17,5329180,$NFLX,03/04/22-2022
2,360.41,350.26,361.995,350.2,5708383,$NFLX,03/07/22-2022
3,349.8,341.76,358.86,340.67,6428655,$NFLX,03/08/22-2022
4,357.685,358.79,364.14,350.5089,6520186,$NFLX,03/09/22-2022
5,356.2,356.77,367.02,353.3,4807767,$NFLX,03/10/22-2022
6,361.19,340.32,363.36,340.0,4819925,$NFLX,03/11/22-2022
7,338.72,331.01,341.32,329.82,5907817,$NFLX,03/14/22-2022
8,335.1,343.75,345.36,332.36,5460640,$NFLX,03/15/22-2022
9,348.2,357.53,359.99,343.06,6982469,$NFLX,03/16/22-2022
10,359.7,371.4,373.31,354.88,5818348,$NFLX,03/17/22-2022
11,372.0,380.6,381.8,368.47,8324825,$NFLX,03/18/22-2022
12,378.02,374.59,381.82,368.94,4866463,$NFLX,03/21/22-2022
13,371.14,382.92,386.66,366.76,4242762,$NFLX,03/22/22-2022
14,379.77,374.49,382.46,374.49,3728954,$NFLX,03/23/22-2022
15,379.76,375.71,379.76,368.9,3888461,$NFLX,03/24/22-2022
16,377.07,373.85,377.64,366.43,3575953,$NFLX,03/25/22-2022
17,375.23,378.51,380.28,366.73,4323435,$NFLX,03/28/22-2022
18,384.39,391.82,396.5,380.33,5880723,$NFLX,03/29/22-2022
19,389.55,381.47,392.7,378.625,4023301,$NFLX,03/30/22-2022
20,383.59,374.59,384.0,373.61,4134720,$NFLX,03/31/22-2022
21,376.8,373.47,380.87,368.5,4644237,$NFLX,04/01/22-2022
22,373.55,391.5,396.02,373.13,7009235,$NFLX,04/04/22-2022
23,389.3,380.15,390.0,377.305,4234508,$NFLX,04/05/22-2022
24,374.15,368.35,376.4699,362.73,4354885,$NFLX,04/06/22-2022
25,365.0,362.15,368.54,353.6897,4948909,$NFLX,04/07/22-2022
26,361.96,355.88,362.5,354.865,4025183,$NFLX,04/08/22-2022
27,350.0,348.0,354.78,345.2,3777096,$NFLX,04/11/22-2022
28,355.91,344.1,359.41,342.25,3824261,$NFLX,04/12/22-2022
29,343.92,350.43,352.0,341.155,3230950,$NFLX,04/13/22-2022
30,350.95,341.13,352.0,339.86,4343837,$NFLX,04/14/22-2022
31,340.0,337.86,342.36,331.615,5105041,$NFLX,04/18/22-2022
32,333.22,348.61,351.68,333.22,20906885,$NFLX,04/19/22-2022
33,245.2,226.19,248.7,212.51,133387480,$NFLX,04/20/22-2022
34,220.0,218.22,227.68,211.52,53501603,$NFLX,04/21/22-2022
35,220.18,215.52,226.27,210.05,37515127,$NFLX,04/22/22-2022
36,213.81,209.91,216.66,204.51,28152045,$NFLX,04/25/22-2022
37,208.8,198.4,209.15,198.2773,20318089,$NFLX,04/26/22-2022
38,194.005,188.54,200.19,187.77,22298394,$NFLX,04/27/22-2022
39,191.56,199.52,201.48,185.6,21363162,$NFLX,04/28/22-2022
40,198.68,190.36,204.71,190.0,16391889,$NFLX,04/29/22-2022
41,191.71,199.46,200.2141,190.01,14591602,$NFLX,05/02/22-2022
42,198.29,199.87,203.2,194.77,11839431,$NFLX,05/03/22-2022
43,197.65,204.01,204.38,191.01,12218781,$NFLX,05/04/22-2022
44,200.45,188.32,200.71,186.0,13971326,$NFLX,05/05/22-2022
45,186.75,180.97,187.21,175.81,17185475,$NFLX,05/06/22-2022
46,177.655,173.1,183.2,172.3,14031327,$NFLX,05/09/22-2022
47,176.01,177.66,181.8712,170.57,13883905,$NFLX,05/10/22-2022
48,176.09,166.37,180.92,165.55,12665518,$NFLX,05/11/22-2022
49,163.96,174.31,177.58,162.71,17662118,$NFLX,05/12/22-2022
50,177.16,187.64,187.77,176.01,13136334,$NFLX,05/13/22-2022
51,193.3,186.51,195.89,185.7,16145011,$NFLX,05/16/22-2022
52,189.17,190.56,191.4,185.17,9876685,$NFLX,05/17/22-2022
53,186.72,177.19,187.7,176.27,9665632,$NFLX,05/18/22-2022
54,178.045,183.48,186.3,175.71,10448513,$NFLX,05/19/22-2022
55,185.8665,186.35,190.19,179.77,10429396,$NFLX,05/20/22-2022
56,186.15,187.44,187.66,177.89,9602027,$NFLX,05/23/22-2022
57,182.0,180.34,184.0,177.17,7706372,$NFLX,05/24/22-2022
58,180.28,187.83,188.87,180.17,8522092,$NFLX,05/25/22-2022
59,186.49,191.4,192.3402,183.0916,8049933,$NFLX,05/26/22-2022
60,193.19,195.19,195.25,190.3722,8585987,$NFLX,05/27/22-2022
61,196.18,197.44,199.95,190.8,11398460,$NFLX,05/31/22-2022
62,198.7,192.91,202.74,191.6606,8416151,$NFLX,06/01/22-2022
63,192.02,205.09,205.47,191.72,9623121,$NFLX,06/02/22-2022
64,200.14,198.98,202.95,198.05,7191775,$NFLX,06/03/22-2022
