TSLA Apr 22 2022 1015 Put (Weekly),"Tesla, Inc.  - Common Stock",1015.0,False,1022.0,1023.05,24.8,24.2,24.5,-0.418,0.005,-4.111,0.403,24.2,74.761,29.0,2022-04-19 19:59:59,2022-04-22 20:00:00
TSLA Apr 22 2022 1020 Put (Weekly),"Tesla, Inc.  - Common Stock",1020.0,False,1022.0,1023.05,27.15,26.4,26.775,-0.444,0.005,-4.156,0.407,27.0,74.694,29.0,2022-04-19 20:00:00,2022-04-22 20:00:00
TSLA Apr 22 2022 1025 Put (Weekly),"Tesla, Inc.  - Common Stock",1025.0,False,1022.0,1023.05,29.55,28.9,29.225,-0.469,0.005,-4.189,0.41,29.0,74.738,29.0,2022-04-19 19:59:59,2022-04-22 20:00:00
TSLA Apr 22 2022 1030 Put (Weekly),"Tesla, Inc.  - Common Stock",1030.0,True,1022.0,1023.05,32.05,31.2,31.624,-0.495,0.005,-4.18,0.411,29.85,74.343,29.0,2022-04-19 19:59:59,2022-04-22 20:00:00
TSLA Apr 22 2022 1035 Put (Weekly),"Tesla, Inc.  - Common Stock",1035.0,True,1022.0,1023.05,34.65,33.8,34.424,-0.521,0.005,-4.19,0.411,27.45,74.608,29.0,2022-04-19 19:59:59,2022-04-22 20:00:00
TSLA Apr 22 2022 1040 Put (Weekly),"Tesla, Inc.  - Common Stock",1040.0,True,1022.0,1023.05,37.35,36.5,37.174,-0.547,0.005,-4.158,0.409,25.05,74.441,29.0,2022-04-19 20:00:00,2022-04-22 20:00:00
TSLA Apr 29 2022 1015 Put (Weekly),"Tesla, Inc.  - Common Stock",1015.0,False,1022.0,1023.05,35.45,34.6,35.025,-0.429,0.004,-1.912,0.69,34.5,59.359,29.0,2022-04-19 19:59:59,2022-04-29 20:00:00
TSLA Apr 29 2022 1020 Put (Weekly),"Tesla, Inc.  - Common Stock",1020.0,False,1022.0,1023.05,37.7,37.0,37.35,-0.448,0.004,-1.922,0.695,37.5,59.261,29.0,2022-04-19 19:59:59,2022-04-29 20:00:00
TSLA Apr 29 2022 1025 Put (Weekly),"Tesla, Inc.  - Common Stock",1025.0,False,1022.0,1023.05,40.0,39.35,39.675,-0.467,0.004,-1.924,0.699,39.65,59.027,29.0,2022-04-19 19:59:59,2022-04-29 20:00:00
TSLA Apr 29 2022 1030 Put (Weekly),"Tesla, Inc.  - Common Stock",1030.0,True,1022.0,1023.05,42.7,41.8,42.25,-0.486,0.004,-1.929,0.701,40.62,59.013,29.0,2022-04-19 19:59:59,2022-04-29 20:00:00
TSLA Apr 29 2022 1035 Put (Weekly),"Tesla, Inc.  - Common Stock",1035.0,True,1022.0,1023.05,45.55,44.25,44.85,-0.506,0.004,-1.926,0.701,39.17,58.898,29.0,2022-04-19 19:59:59,2022-04-29 20:00:00
TSLA Apr 29 2022 1040 Put (Weekly),"Tesla, Inc.  - Common Stock",1040.0,True,1022.0,1023.05,47.95,47.1,47.55,-0.525,0.004,-1.919,0.7,36.0,58.79,29.0,2022-04-19 19:59:59,2022-04-29 20:00:00
TSLA May 6 2022 1015 Put (Weekly),"Tesla, Inc.  - Common Stock",1015.0,False,1022.0,1023.05,44.95,43.5,44.225,-0.434,0.003,-1.419,0.89,44.9,56.432,29.0,2022-04-19 19:59:59,2022-05-06 20:00:00
TSLA May 6 2022 1020 Put (Weekly),"Tesla, Inc.  - Common Stock",1020.0,False,1022.0,1023.05,47.35,45.85,46.6,-0.45,0.003,-1.425,0.895,47.6,56.342,29.0,2022-04-19 19:59:59,2022-05-06 20:00:00
TSLA May 6 2022 1025 Put (Weekly),"Tesla, Inc.  - Common Stock",1025.0,False,1022.0,1023.05,49.85,48.3,49.075,-0.465,0.003,-1.429,0.899,49.59,56.277,29.0,2022-04-19 19:59:59,2022-05-06 20:00:00
