0,135.0,135.16,136.07,133.77,8762227,$WMT,02/28/22-2022
1,135.87,135.99,137.89,135.02,8008347,$WMT,03/01/22-2022
2,135.66,136.16,136.83,135.18,7954751,$WMT,03/02/22-2022
3,137.29,139.29,140.47,136.55,9961736,$WMT,03/03/22-2022
4,137.81,142.82,142.94,137.59,11860222,$WMT,03/04/22-2022
5,141.3,141.67,143.63,140.45,15290027,$WMT,03/07/22-2022
6,141.5,138.74,142.46,138.58,9435176,$WMT,03/08/22-2022
7,140.0,139.46,140.24,138.14,7374312,$WMT,03/09/22-2022
8,139.49,142.63,143.0,139.01,9170929,$WMT,03/10/22-2022
9,142.3,142.07,144.05,141.88,6387420,$WMT,03/11/22-2022
10,142.02,144.05,144.85,141.99,7548765,$WMT,03/14/22-2022
11,144.53,145.78,146.15,143.85,7624161,$WMT,03/15/22-2022
12,145.39,145.35,146.94,143.7,8205319,$WMT,03/16/22-2022
13,144.45,145.01,145.3,142.65,6341006,$WMT,03/17/22-2022
14,145.18,145.44,145.57,144.108,10411143,$WMT,03/18/22-2022
15,145.43,144.23,147.29,143.62,7116876,$WMT,03/21/22-2022
16,144.61,143.8,144.97,142.98,6745041,$WMT,03/22/22-2022
17,143.14,141.95,143.73,141.52,6541845,$WMT,03/23/22-2022
18,142.39,142.83,143.91,141.875,4480295,$WMT,03/24/22-2022
19,143.45,143.45,143.93,142.265,4696082,$WMT,03/25/22-2022
20,143.5,146.0,146.06,143.3,6701881,$WMT,03/28/22-2022
21,146.6,147.23,148.1,146.25,6644813,$WMT,03/29/22-2022
22,147.13,149.87,150.18,147.04,8330524,$WMT,03/30/22-2022
23,148.79,148.92,150.54,148.18,9054626,$WMT,03/31/22-2022
24,149.66,151.01,151.27,148.8397,6979933,$WMT,04/01/22-2022
25,150.91,151.04,153.2,150.08,8445829,$WMT,04/04/22-2022
26,150.88,151.47,153.33,150.88,6219269,$WMT,04/05/22-2022
27,151.02,154.99,155.42,150.4983,9339477,$WMT,04/06/22-2022
28,155.1,156.54,157.54,154.44,9029354,$WMT,04/07/22-2022
29,156.91,157.41,158.41,156.21,7764845,$WMT,04/08/22-2022
30,156.97,154.29,158.24,153.63,8237585,$WMT,04/11/22-2022
31,154.24,153.23,155.4,152.55,8920400,$WMT,04/12/22-2022
32,153.45,157.22,157.79,153.35,9761532,$WMT,04/13/22-2022
33,157.11,157.08,158.29,156.43,7453493,$WMT,04/14/22-2022
34,156.75,155.88,157.98,155.21,4890605,$WMT,04/18/22-2022
35,156.67,157.65,157.95,156.04,5284973,$WMT,04/19/22-2022
36,158.35,159.63,160.35,158.295,6607171,$WMT,04/20/22-2022
37,159.92,159.87,160.77,159.07,6056100,$WMT,04/21/22-2022
38,160.25,156.86,160.36,156.66,7015439,$WMT,04/22/22-2022
39,156.37,156.94,157.47,154.35,6019179,$WMT,04/25/22-2022
40,156.37,155.3,158.13,155.2,6533677,$WMT,04/26/22-2022
41,155.53,154.24,156.2,154.02,5832260,$WMT,04/27/22-2022
42,155.23,156.21,156.98,154.1,4990343,$WMT,04/28/22-2022
43,155.81,152.99,156.22,152.71,7029553,$WMT,04/29/22-2022
44,154.96,151.98,154.99,150.32,6672001,$WMT,05/02/22-2022
45,152.43,152.51,154.275,151.78,5983685,$WMT,05/03/22-2022
46,152.03,154.62,154.82,151.51,6674223,$WMT,05/04/22-2022
47,153.64,152.74,153.83,151.4,7744773,$WMT,05/05/22-2022
48,151.71,149.56,153.95,148.27,11419358,$WMT,05/06/22-2022
49,148.47,151.31,153.1,148.19,9402359,$WMT,05/09/22-2022
50,151.43,149.18,152.29,148.56,8287106,$WMT,05/10/22-2022
51,149.4,147.62,150.75,146.91,9292911,$WMT,05/11/22-2022
52,147.86,147.48,150.15,146.52,8414841,$WMT,05/12/22-2022
53,147.71,148.05,148.38,146.14,6654056,$WMT,05/13/22-2022
54,149.38,148.21,149.7318,146.46,7149665,$WMT,05/16/22-2022
55,136.43,131.35,137.44,130.64,44313389,$WMT,05/17/22-2022
56,128.03,122.43,128.27,121.53,34751036,$WMT,05/18/22-2022
57,120.87,119.07,121.7899,118.6,23669495,$WMT,05/19/22-2022
58,119.64,119.2,120.84,117.27,16451978,$WMT,05/20/22-2022
59,119.92,122.6,123.77,119.86,14560282,$WMT,05/23/22-2022
60,121.21,124.13,124.55,121.0804,11528278,$WMT,05/24/22-2022
61,124.0,123.37,124.67,122.6,9040627,$WMT,05/25/22-2022
62,125.3,126.0,126.4,124.4,9399236,$WMT,05/26/22-2022
63,125.49,128.48,128.62,125.31,8433266,$WMT,05/27/22-2022
64,127.46,128.63,129.9,127.42,12304142,$WMT,05/31/22-2022
